Price,Model,Leather_interior,Fuel_type,Mileage,Gear_box_type,Airbags,Car_age
13150,Malibu,Yes,LPG,56128,Automatic,4,9
13642,E 350,Yes,Diesel,64496,Automatic,12,13
11760,Q5,Yes,Diesel,66661,Automatic,0,10
14113,Transit,No,Diesel,165852,Manual,2,13
7500,Jetta,Yes,Petrol,104000,Automatic,8,14
1019,Tucson,Yes,Petrol,0,Automatic,0,9
14740,Prius,No,Hybrid,112000,Variator,8,13
26971,Transit,No,Diesel,155000,Manual,2,14
18817,Sonata,No,Hybrid,169600,Automatic,4,13
53154,Tucson,Yes,Diesel,79550,Automatic,4,6
16935,Prius,No,Hybrid,91358,Variator,12,10
118676,Santa FE,Yes,Petrol,24074,Automatic,4,5
22693,Santa FE,Yes,Diesel,153997,Automatic,4,14
2744,Sonata,Yes,Hybrid,126690,Automatic,0,11
706,E 350,Yes,Diesel,122874,Automatic,12,16
19444,Prius C,No,Hybrid,176000,Automatic,6,12
47957,H1,Yes,Diesel,40593,Automatic,4,9
21109,Captiva,Yes,Diesel,78541,Automatic,4,9
20432,FIT,Yes,Petrol,79500,Automatic,4,11
627,Q7,Yes,Petrol,49602,Automatic,12,7
17876,Transit,No,Diesel,133700,Manual,6,13
18189,Camry,No,Petrol,147000,Tiptronic,10,10
27755,Optima,Yes,Diesel,31965,Automatic,4,8
10945,H1,Yes,Diesel,112219,Automatic,4,14
16599,Sonata,Yes,Petrol,184495,Automatic,4,14
27259,Tucson,Yes,Diesel,117862,Automatic,4,12
2352,FIT,Yes,Petrol,167158,Automatic,0,12
8467,Vitz,No,Petrol,170000,Automatic,6,16
18817,Cruze,No,Petrol,103000,Automatic,12,8
4679,Lacetti,Yes,Petrol,74540,Automatic,4,15
3293,Sportage,Yes,Petrol,152466,Automatic,12,12
13799,Fusion,No,Petrol,137374,Automatic,0,10
94083,X5,Yes,Petrol,56000,Tiptronic,12,9
27441,Optima,Yes,Petrol,30087,Automatic,4,7
28225,ML 350,Yes,Petrol,129000,Tiptronic,12,13
1803,Prius,Yes,Hybrid,184528,Automatic,12,11
26861,Santa FE,Yes,Diesel,188787,Automatic,4,13
3293,Juke,Yes,Petrol,153888,Automatic,0,11
49848,Civic,Yes,Petrol,20700,Automatic,4,5
21012,Vito,No,Diesel,179348,Manual,2,16
20855,Elantra,Yes,LPG,31780,Automatic,4,8
41886,Santa FE,Yes,Diesel,126410,Automatic,4,10
6586,Prius,Yes,Hybrid,173213,Automatic,12,15
9565,CT 200h,Yes,Hybrid,71904,Automatic,0,8
7527,REXTON,Yes,Diesel,68855,Automatic,4,17
9252,X5,Yes,Diesel,88829,Automatic,12,11
19757,Cruze,No,Petrol,58000,Tiptronic,16,8
40926,REXTON,Yes,Diesel,90344,Automatic,4,9
45633,H1,Yes,Diesel,93000,Automatic,4,8
706,Q7,Yes,Petrol,14701,Automatic,0,7
35344,Actyon,Yes,Diesel,107328,Automatic,4,8
20698,Juke,No,Petrol,84000,Variator,6,13
24775,Cr-v,No,Petrol,107000,Automatic,8,12
15681,Escape,No,Hybrid,160000,Variator,4,15
32311,Actyon,Yes,Petrol,115031,Automatic,4,8
68681,GLE 350,Yes,Petrol,117368,Automatic,0,8
40769,C 180,No,Petrol,2700,Manual,0,16
62408,GX 460,Yes,Petrol,133000,Tiptronic,10,14
42651,GLA 250,Yes,Petrol,44995,Automatic,0,7
15323,Elantra,Yes,Petrol,125933,Automatic,4,13
21326,Optima,Yes,Petrol,76000,Automatic,12,7
22063,Tucson,Yes,Diesel,142264,Automatic,4,14
5018,A4,Yes,Petrol,81818,Automatic,0,10
36711,Tucson,Yes,Diesel,90000,Automatic,4,7
31581,Tucson,Yes,Diesel,101042,Automatic,4,11
12388,E 350,Yes,Diesel,189530,Automatic,12,14
15423,Elantra,Yes,Petrol,136496,Automatic,4,14
4234,Prius,Yes,Hybrid,123778,Automatic,12,9
27065,Elantra,Yes,Petrol,81036,Automatic,4,9
78403,X6,Yes,Petrol,180000,Tiptronic,0,14
33575,Elantra,Yes,Petrol,53871,Automatic,4,6
11917,Fusion,No,Hybrid,176000,Variator,6,14
37984,REXTON,Yes,Diesel,105949,Automatic,4,11
27065,Elantra,Yes,Petrol,104900,Automatic,4,9
18826,Elantra,Yes,Petrol,132000,Automatic,4,12
17876,Jetta,No,Petrol,50950,Automatic,10,9
10663,FIT,No,Hybrid,136000,Variator,6,13
27654,Elantra,Yes,Petrol,68201,Automatic,4,9
10663,Insight,No,Hybrid,137000,Automatic,12,15
18817,Jetta,Yes,Petrol,138000,Manual,10,12
8781,500,Yes,Petrol,123163,Automatic,0,11
3293,Impala,Yes,Petrol,71194,Automatic,12,6
20071,Outlander,No,Petrol,176352,Tiptronic,11,12
24123,Korando,Yes,Diesel,162169,Automatic,4,10
2352,Corolla,Yes,Petrol,31176,Automatic,12,6
13291,Prius,Yes,Hybrid,198400,Automatic,0,12
36065,Grand Cherokee,No,Petrol,103000,Tiptronic,10,13
21953,C-MAX,Yes,Plug-in Hybrid,124000,Tiptronic,12,9
549,Elantra,Yes,Petrol,47422,Automatic,12,8
17249,FIT,No,Hybrid,127000,Tiptronic,6,10
5959,Camry,Yes,Hybrid,0,Automatic,12,10
6586,Tacoma,Yes,Petrol,0,Automatic,12,10
26657,RX 450,No,Hybrid,0,Automatic,0,14
35124,ML 350,Yes,Diesel,197277,Automatic,10,15
18189,Prius,No,Hybrid,42000,Automatic,8,11
941,Sonata,Yes,Petrol,181131,Automatic,12,12
63976,ML 350,Yes,Petrol,39300,Tiptronic,12,9
15367,Malibu,Yes,LPG,33034,Automatic,4,9
62992,Sonata,Yes,Petrol,72913,Automatic,4,6
23536,Santa FE,Yes,Diesel,198474,Automatic,4,14
37984,Actyon,Yes,Diesel,89298,Automatic,4,8
3450,Prius,Yes,Hybrid,96072,Automatic,12,10
47042,RAV 4,No,Petrol,15000,Automatic,2,6
1882,Cruze,Yes,Petrol,119352,Automatic,12,7
25299,Tucson,Yes,Diesel,111200,Automatic,4,14
7527,GLE 350,Yes,Petrol,55403,Automatic,0,7
3763,Fiesta,Yes,Petrol,47736,Automatic,12,5
20385,ML 350,Yes,Petrol,176000,Automatic,8,18
25889,REXTON,Yes,Diesel,144464,Automatic,4,12
11290,RX 450,Yes,Hybrid,59858,Automatic,12,8
20385,Camry,Yes,Petrol,180000,Automatic,8,13
13485,Prius,No,Hybrid,0,Automatic,12,15
27911,Volt,No,Plug-in Hybrid,65000,Automatic,12,9
32929,Camry,Yes,Petrol,82000,Tiptronic,0,7
10932,FIT,Yes,Hybrid,147813,Automatic,4,11
25889,Elantra,Yes,Petrol,70835,Automatic,4,10
17876,Civic,Yes,Hybrid,93700,Automatic,6,11
9000,Cruze,No,Petrol,89000,Tiptronic,8,11
52959,Impala,Yes,Petrol,77158,Automatic,4,8
20610,Genesis,Yes,Petrol,79482,Automatic,4,15
9408,X5,Yes,Diesel,88829,Automatic,12,11
39044,Optima,Yes,Diesel,30098,Automatic,4,7
549,Cruze,Yes,Petrol,68235,Automatic,12,9
22200,Fiesta,No,Petrol,8200,Tiptronic,10,5
2587,Optima,Yes,Petrol,125442,Automatic,12,12
18503,Jetta,No,Petrol,79000,Tiptronic,6,8
36802,Civic,Yes,Petrol,66753,Automatic,4,9
27259,Captiva,Yes,Diesel,50488,Automatic,4,9
21326,Prius,Yes,Hybrid,128000,Automatic,6,12
9565,X5,Yes,Petrol,125538,Automatic,12,11
5018,Camry,Yes,Hybrid,190549,Automatic,12,11
47201,Tucson,Yes,Diesel,85610,Automatic,4,6
32302,Camry,Yes,Petrol,48600,Tiptronic,12,7
15681,Fiesta,No,Petrol,64163,Manual,6,8
30784,H1,Yes,Diesel,136711,Automatic,4,10
706,GX 460,Yes,Petrol,102907,Automatic,0,9
15994,E 350,Yes,Diesel,170429,Automatic,12,13
14113,Prius,Yes,Hybrid,156446,Automatic,0,12
10036,Prius,No,Hybrid,132800,Variator,8,16
26324,Orlando,Yes,Diesel,132969,Automatic,4,11
16935,CT 200h,Yes,Hybrid,94949,Automatic,0,9
30583,H1,Yes,Diesel,120309,Automatic,4,10
22580,Camry,No,Petrol,48000,Tiptronic,12,10
11604,Prius,Yes,Hybrid,0,Variator,10,12
29166,C 250,Yes,Petrol,57956,Tiptronic,8,11
23207,Juke,Yes,Petrol,74000,Tiptronic,10,9
16320,FIT,Yes,Petrol,111774,Automatic,4,9
8500,Vitz,No,Petrol,92000,Variator,2,12
46101,RAV 4,Yes,Hybrid,20955,Automatic,12,5
3293,Prius,Yes,Hybrid,159382,Automatic,12,14
19121,Elantra,Yes,Petrol,112243,Automatic,4,12
41221,Santa FE,Yes,Diesel,163401,Automatic,4,8
784,Camry,Yes,Hybrid,102397,Automatic,12,10
9252,Aqua,No,Hybrid,111000,Variator,8,11
16383,Aqua,Yes,Petrol,99600,Automatic,4,11
14113,Aqua,No,Hybrid,144000,Variator,8,12
18033,Malibu,Yes,Diesel,33300,Automatic,4,9
22800,Camry,Yes,Hybrid,98000,Automatic,8,12
57108,Santa FE,Yes,Diesel,94595,Automatic,4,9
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
5018,Civic,Yes,Hybrid,118240,Automatic,0,11
12231,Prius,No,Hybrid,17000,Variator,8,16
13956,RX 450,Yes,Hybrid,143619,Automatic,12,9
14740,Prius,No,Hybrid,138160,Automatic,8,14
19130,GLE 350,Yes,Petrol,49499,Automatic,0,8
11917,RAV 4,Yes,Petrol,110019,Automatic,12,11
17876,Prius,No,Hybrid,196000,Automatic,1,13
28830,Tucson,Yes,Diesel,83662,Automatic,4,13
26657,Camry,Yes,Petrol,117526,Tiptronic,10,10
17249,E 220,No,Diesel,0,Automatic,0,17
5900,Vitz,No,Petrol,165000,Automatic,4,13
24148,Prius,No,Hybrid,92000,Automatic,12,8
19184,Aqua,Yes,Hybrid,97500,Automatic,4,9
35124,E 350,Yes,Petrol,129000,Tiptronic,12,13
12544,Insight,No,Hybrid,111867,Automatic,0,14
17619,Tucson,Yes,Diesel,185989,Automatic,4,13
26971,Prius,Yes,Plug-in Hybrid,87000,Automatic,12,9
14454,Elantra,Yes,Petrol,140000,Automatic,4,13
7213,Camry,No,Hybrid,127000,Automatic,12,15
10976,Santa FE,Yes,Diesel,91393,Automatic,4,14
12074,Fusion,Yes,Hybrid,161000,Automatic,10,11
26770,Elantra,Yes,Petrol,95184,Automatic,4,8
627,X5,Yes,Petrol,83466,Automatic,12,9
25402,Fusion,Yes,Hybrid,135000,Variator,12,11
31581,Elantra,Yes,Petrol,52000,Automatic,4,6
15367,Elantra,No,Petrol,91200,Tiptronic,6,11
1176,Elantra,Yes,Petrol,16013,Automatic,12,5
12544,Focus,No,Petrol,68188,Automatic,12,7
14113,Aqua,No,Hybrid,100000,Variator,6,11
12500,Prius,No,Hybrid,155000,Automatic,8,16
12388,E 350,Yes,Diesel,189530,Automatic,12,14
18817,Jetta,No,Petrol,99302,Manual,6,7
15612,Elantra,Yes,Petrol,120000,Automatic,4,13
23521,C 250,Yes,Petrol,109000,Tiptronic,9,10
706,E 350,Yes,Diesel,122874,Automatic,12,16
25089,Fusion,No,Petrol,49000,Tiptronic,12,8
52856,Tucson,Yes,Diesel,18137,Automatic,4,6
18189,Elantra,Yes,Petrol,121600,Tiptronic,4,13
8781,Fusion,Yes,Hybrid,194974,Automatic,0,8
25716,X5,Yes,Diesel,141384,Automatic,0,10
549,Highlander,Yes,Hybrid,0,Automatic,12,12
14426,Prius,Yes,Hybrid,64000,Variator,12,16
20071,Optima,Yes,Petrol,31460,Automatic,4,8
12388,E 350,Yes,Diesel,189530,Automatic,12,14
13796,Genesis,Yes,Petrol,170000,Automatic,4,14
16621,Prius,No,Hybrid,170000,Variator,12,14
28532,Elantra,Yes,Diesel,70561,Automatic,4,10
3607,Juke,Yes,Petrol,129128,Automatic,0,11
1960,Captiva,Yes,Petrol,132429,Automatic,12,11
56136,E 300,Yes,Petrol,50963,Automatic,12,7
51802,Impala,Yes,Petrol,61635,Automatic,4,8
13630,Orlando,Yes,Diesel,69774,Automatic,4,12
1803,Insight,Yes,Hybrid,187312,Automatic,0,14
14426,Vitz,No,Petrol,95000,Automatic,6,13
16308,Fusion,Yes,Hybrid,140300,Automatic,8,14
17249,E 350,Yes,LPG,132000,Tiptronic,8,18
8075,Jetta,Yes,Petrol,164800,Tiptronic,12,12
11604,Elantra,Yes,Petrol,51211,Automatic,4,13
16621,Passat,Yes,Petrol,120000,Manual,10,10
31317,H1,Yes,Diesel,139328,Automatic,4,10
11604,Aqua,No,Hybrid,92000,Automatic,6,12
16621,Optima,No,Petrol,33600,Tiptronic,12,10
20526,Elantra,Yes,Petrol,75000,Automatic,4,9
19121,REXTON,Yes,Diesel,168044,Automatic,4,14
23207,Elantra,No,Petrol,92000,Tiptronic,8,8
16308,E 350,Yes,Petrol,133000,Tiptronic,15,18
42883,Tucson,Yes,Diesel,98841,Automatic,4,8
2587,Escape,Yes,Petrol,76403,Automatic,12,6
18189,Genesis,No,Petrol,111000,Tiptronic,6,13
5811,Lacetti,Yes,Petrol,45258,Automatic,4,15
15834,Aqua,Yes,Hybrid,126000,Automatic,4,9
34074,Elantra,Yes,Petrol,58515,Automatic,4,6
45674,Compass,Yes,Petrol,32769,Automatic,4,10
1882,E 350,Yes,Petrol,146395,Automatic,12,10
21953,Santa FE,Yes,Diesel,188044,Automatic,4,14
54882,X6,Yes,Petrol,101000,Tiptronic,12,11
62948,Explorer,Yes,Petrol,108748,Automatic,4,9
59586,Camry,Yes,Hybrid,18200,Variator,8,6
40769,Cr-v,No,Petrol,39700,Variator,8,9
18817,Elantra,No,Petrol,38400,Automatic,8,7
52373,RAV 4,No,Hybrid,35000,Automatic,6,7
17249,Passat,Yes,Petrol,86847,Automatic,12,11
5968,Lacetti,Yes,Petrol,53613,Automatic,4,15
26927,Santa FE,Yes,Diesel,149038,Automatic,4,11
19444,Passat,Yes,Petrol,121600,Tiptronic,10,12
1960,528,Yes,Petrol,116691,Automatic,12,9
2901,Juke,Yes,Petrol,166013,Automatic,0,11
22947,REXTON,Yes,Diesel,130559,Automatic,4,13
18817,Cruze,No,Petrol,91440,Automatic,12,8
10506,FIT,No,Petrol,10900,Variator,4,13
10092,Lacetti,Yes,Diesel,186836,Automatic,4,15
2901,Juke,Yes,Petrol,166013,Automatic,0,11
17942,Elantra,Yes,Petrol,196448,Automatic,4,11
29166,C 250,Yes,Petrol,57980,Tiptronic,8,11
28222,Santa FE,Yes,Diesel,140451,Automatic,4,11
22000,Prius,No,Hybrid,49000,Automatic,8,8
706,GX 460,Yes,Petrol,102907,Automatic,0,9
66485,Explorer,Yes,Petrol,44079,Automatic,4,8
941,E 350,Yes,Diesel,184467,Automatic,12,10
27924,H1,Yes,Diesel,174485,Automatic,4,10
23521,Camry,Yes,Petrol,87000,Tiptronic,16,10
16935,Elantra,Yes,Petrol,60000,Tiptronic,8,10
16455,Spark,Yes,Petrol,98614,Automatic,4,7
19444,Juke,No,Petrol,112000,Tiptronic,6,13
20237,Tucson,Yes,Diesel,180200,Automatic,4,12
35570,Tucson,Yes,Diesel,82196,Automatic,4,9
29793,Sportage,No,Petrol,61157,Tiptronic,10,9
22894,ML 350,Yes,Diesel,79080,Automatic,12,9
16549,Genesis,Yes,Petrol,107005,Automatic,4,13
4547,Elantra,Yes,Petrol,65035,Automatic,12,7
627,E 350,Yes,Diesel,101424,Automatic,12,10
42337,Sprinter,No,Diesel,3000,Manual,6,18
25889,Elantra,Yes,Petrol,75787,Automatic,4,8
21953,Outlander,No,Petrol,142400,Tiptronic,16,13
19384,Korando,Yes,Diesel,136990,Automatic,4,13
862,Camry,Yes,Hybrid,130478,Automatic,12,10
30420,535,Yes,Petrol,118000,Manual,12,13
16621,E 350,Yes,Diesel,119379,Automatic,12,13
17249,Optima,Yes,Hybrid,132300,Tiptronic,10,12
8467,FIT,No,Petrol,133000,Automatic,4,13
10663,Tiida,Yes,Petrol,168000,Variator,4,18
1019,E 350,Yes,Diesel,122067,Automatic,12,13
38725,Tucson,Yes,Diesel,119979,Automatic,4,8
56136,E 300,Yes,Petrol,50963,Automatic,12,7
8624,FIT,No,Petrol,143000,Variator,0,18
1098,ML 350,Yes,Petrol,110038,Automatic,12,9
1646,528,Yes,Petrol,115750,Automatic,12,9
549,CHR,Yes,Petrol,46733,Automatic,12,6
4234,C-MAX,Yes,Hybrid,0,Automatic,12,10
17249,Juke,Yes,Petrol,89000,Automatic,0,14
10945,H1,Yes,Diesel,112219,Automatic,4,14
10976,Elantra,Yes,Petrol,135445,Automatic,0,10
4077,C 300,Yes,Petrol,133048,Automatic,12,9
21326,Prius,Yes,Hybrid,134000,Variator,0,12
52034,Captiva,Yes,Diesel,19698,Automatic,4,6
15677,Prius,Yes,Hybrid,153150,Automatic,10,14
12858,Elantra,No,Petrol,114000,Tiptronic,10,10
12858,Focus,Yes,Petrol,121600,Tiptronic,10,10
549,RX 350,Yes,Petrol,138211,Automatic,12,14
1725,ML 350,Yes,Diesel,180659,Automatic,12,12
47669,GLA 250,Yes,Petrol,55704,Automatic,0,7
4077,Camry,Yes,Petrol,167045,Automatic,12,11
16894,Sonata,Yes,Petrol,187116,Automatic,4,13
2666,C 300,Yes,Petrol,51725,Automatic,12,8
21900,Passat,Yes,Petrol,124800,Tiptronic,8,11
26306,Aveo,Yes,Petrol,49659,Automatic,4,7
12134,Spark,Yes,Petrol,127771,Automatic,4,9
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
1019,Prius,Yes,Hybrid,41157,Automatic,12,9
17663,FIT,Yes,Hybrid,81800,Automatic,4,10
20297,Actyon,Yes,Diesel,129302,Automatic,4,13
16621,Optima,Yes,Petrol,34817,Automatic,4,10
22580,Fusion,Yes,Hybrid,88660,Automatic,12,11
16308,Prius,No,Hybrid,1000,Tiptronic,8,14
96263,Mustang,Yes,Petrol,43770,Automatic,4,9
36485,Captiva,Yes,Diesel,82014,Automatic,4,10
12858,500,Yes,Petrol,138000,Automatic,4,12
18189,Camry,No,Petrol,120000,Tiptronic,10,10
37006,Fusion,Yes,Hybrid,34000,Variator,12,8
2587,Fusion,Yes,Hybrid,88795,Automatic,0,9
28225,C 250,Yes,Petrol,125000,Tiptronic,12,11
10192,Jetta,Yes,Petrol,142000,Automatic,12,13
7997,RAV 4,Yes,Petrol,29333,Automatic,12,7
49751,Santa FE,Yes,Diesel,134761,Automatic,4,8
65858,Sprinter,Yes,Diesel,1000,Manual,4,12
14113,Camry,No,Hybrid,152000,Tiptronic,12,10
43062,Santa FE,Yes,Diesel,155000,Automatic,4,10
13953,Sonata,Yes,Petrol,150073,Automatic,4,14
35971,Santa FE,Yes,Diesel,80186,Automatic,4,10
8781,Fiesta,No,Petrol,113000,Tiptronic,8,10
7840,Sonata,Yes,LPG,75507,Automatic,4,13
13485,Accent,No,Petrol,90000,Automatic,10,11
19444,Fusion,No,Petrol,100000,Automatic,8,11
41281,Actyon,Yes,Diesel,64416,Automatic,4,7
49864,Santa FE,Yes,Diesel,97992,Automatic,4,7
9408,Aqua,No,Hybrid,0,Variator,5,11
68994,X6,Yes,Hybrid,76000,Tiptronic,12,13
22649,Tucson,Yes,Diesel,188800,Automatic,4,14
8386,Spark,Yes,Petrol,199185,Automatic,4,12
19416,Sonata,Yes,Petrol,149962,Automatic,4,14
42651,GLA 250,Yes,Petrol,44995,Automatic,0,7
29777,Tucson,Yes,Diesel,130000,Automatic,4,10
4861,E 350,Yes,Diesel,128202,Automatic,12,12
24148,Sprinter,No,Diesel,160000,Manual,5,10
22894,Optima,Yes,Petrol,109000,Tiptronic,6,9
45210,Tucson,Yes,Diesel,60604,Automatic,4,8
16308,Golf,No,Petrol,105000,Tiptronic,6,13
627,XV,Yes,Petrol,113675,Automatic,0,9
25889,Tucson,Yes,Diesel,156000,Automatic,4,12
13987,Aveo,Yes,Petrol,111937,Automatic,4,12
10976,Veloster,Yes,Petrol,144000,Tiptronic,10,10
9095,Altima,Yes,Hybrid,24800,Automatic,6,15
13799,Sonata,No,Petrol,120000,Automatic,12,12
9408,Aqua,No,Hybrid,121000,Automatic,2,12
21473,Tucson,Yes,Diesel,172000,Automatic,4,14
21326,Forester,No,Petrol,116800,Variator,6,11
11704,Lacetti,Yes,Petrol,182737,Automatic,4,14
5802,Altima,Yes,Petrol,106699,Automatic,12,8
941,X5,Yes,Diesel,196614,Automatic,0,9
1019,E 350,Yes,Diesel,122067,Automatic,12,13
59583,RX 450,Yes,Hybrid,65000,Tiptronic,12,10
7840,I30,Yes,Petrol,136869,Automatic,4,16
706,Insight,Yes,Hybrid,189571,Automatic,0,14
11290,Cruze,Yes,Petrol,126000,Automatic,6,10
17876,X5,Yes,LPG,160000,Tiptronic,12,18
8154,Sportage,Yes,Diesel,110000,Automatic,4,17
8154,Sonata,Yes,Hybrid,17768,Automatic,12,5
18189,H1,Yes,Diesel,42852,Automatic,4,15
41977,Grand Cherokee,Yes,Diesel,160291,Automatic,4,12
9408,Sonata,Yes,LPG,48595,Automatic,4,11
22580,Optima,Yes,Petrol,67000,Tiptronic,14,11
46251,Orlando,Yes,Diesel,19000,Automatic,4,6
11290,Aveo,Yes,Petrol,35830,Automatic,4,10
862,Camry,Yes,Hybrid,130478,Automatic,12,10
706,CT 200h,Yes,Hybrid,116869,Automatic,0,13
19444,Elantra,No,Petrol,95000,Tiptronic,12,9
23834,Camry,No,Hybrid,52800,Automatic,8,10
40769,Sprinter,No,Diesel,1000,Manual,2,16
7840,I30,Yes,Petrol,102000,Automatic,4,16
42102,H1,Yes,Diesel,110000,Automatic,4,7
15677,H1,Yes,Diesel,65455,Automatic,4,13
28222,Santa FE,Yes,Diesel,60031,Automatic,4,11
11964,Lacetti,Yes,Petrol,138205,Automatic,4,15
549,Jetta,Yes,Diesel,112760,Automatic,12,8
627,E 300,Yes,Petrol,32114,Automatic,12,7
7840,Prius,No,Hybrid,151230,Variator,12,16
6523,Lacetti,Yes,Petrol,36125,Automatic,4,14
12287,Elantra,Yes,Petrol,132121,Automatic,4,14
27911,Optima,Yes,Hybrid,21000,Tiptronic,12,10
17876,Escape,Yes,Petrol,154000,Automatic,10,15
20071,Jetta,No,Petrol,55000,Tiptronic,10,7
13172,Optima,No,Petrol,111746,Automatic,0,9
37006,528,Yes,Petrol,196800,Tiptronic,14,12
5940,FIT,Yes,Hybrid,117058,Automatic,4,11
10349,Aqua,No,Hybrid,147000,Variator,4,12
42651,GLA 250,Yes,Petrol,44995,Automatic,0,7
18384,Elantra,Yes,Petrol,115444,Automatic,4,12
2509,A7,Yes,Petrol,158091,Automatic,12,11
26657,Camry,Yes,Petrol,51202,Automatic,12,8
17249,Aqua,Yes,Hybrid,78300,Automatic,4,11
2430,Camry,Yes,Petrol,121952,Automatic,12,13
862,Sonata,Yes,Hybrid,138459,Automatic,12,7
1646,Camry,Yes,Petrol,0,Automatic,12,11
15994,E 350,Yes,Diesel,170429,Automatic,12,13
16308,Optima,No,Petrol,120000,Tiptronic,8,12
15681,Prius,No,Hybrid,115000,Variator,9,12
35570,Santa FE,Yes,Diesel,168637,Automatic,4,10
16308,FIT,No,Hybrid,138000,Automatic,8,10
18503,Elantra,Yes,LPG,31006,Automatic,4,8
11917,Civic,No,LPG,149000,Automatic,12,17
21012,Focus,No,Petrol,75200,Tiptronic,8,7
20344,Sonata,Yes,Petrol,44608,Automatic,4,8
23521,Fusion,Yes,Petrol,102400,Automatic,6,12
39201,GX 460,Yes,Petrol,155821,Automatic,0,14
3450,E 350,Yes,Diesel,109139,Automatic,12,15
23521,C 250,Yes,Petrol,64270,Automatic,0,10
18817,Camry,No,Petrol,83200,Tiptronic,12,12
109764,Land Cruiser Prado,No,Diesel,27000,Automatic,6,6
31361,Prius,No,Hybrid,80000,Automatic,12,7
25719,Malibu,Yes,Petrol,108027,Automatic,4,9
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
17249,Sonata,Yes,Petrol,110000,Tiptronic,12,12
10820,Zafira,No,CNG,170000,Manual,6,18
37301,Aqua,Yes,Petrol,16033,Automatic,4,9
5237,REXTON,Yes,Diesel,75813,Automatic,4,17
38229,H1,Yes,Diesel,92078,Automatic,4,8
5331,Fiesta,Yes,Petrol,61803,Automatic,12,7
38574,H1,Yes,LPG,132320,Automatic,4,9
50018,Sonata,Yes,Petrol,54930,Automatic,4,7
23129,H1,Yes,Diesel,197441,Automatic,4,11
17300,Prius,Yes,Hybrid,159665,Automatic,8,14
44533,Mustang,Yes,Petrol,48000,Tiptronic,8,9
19757,Camry,Yes,Hybrid,115739,Automatic,0,13
31047,X5,Yes,Diesel,70994,Automatic,0,12
37000,Tucson,Yes,Diesel,51053,Automatic,4,8
19444,Camry,Yes,Petrol,61000,Tiptronic,6,8
8674,Spark,Yes,LPG,198000,Automatic,4,10
44542,H1,Yes,Diesel,100856,Automatic,4,7
20855,Optima,Yes,Petrol,31102,Automatic,4,8
9565,I30,Yes,Petrol,56577,Automatic,4,15
9396,Aqua,Yes,Hybrid,160841,Automatic,4,9
16308,Prius,Yes,Hybrid,130000,Variator,4,14
32340,Santa FE,Yes,Diesel,138013,Automatic,4,12
17562,Prius,Yes,Petrol,136000,Variator,8,14
12231,Prius,No,Hybrid,156000,Variator,4,17
16621,Prius C,No,Hybrid,104643,Automatic,12,12
24283,Malibu,Yes,Petrol,155763,Automatic,4,8
22000,528,Yes,Petrol,110909,Automatic,12,11
28909,Elantra,Yes,LPG,37029,Automatic,4,7
34811,RX 450,Yes,Hybrid,0,Automatic,12,8
9879,Highlander,Yes,Hybrid,157211,Automatic,12,12
1960,Camry,Yes,Petrol,0,Automatic,12,10
36219,Tucson,Yes,Petrol,102000,Automatic,4,10
97219,GX 460,Yes,Petrol,57000,Automatic,12,9
26510,Santa FE,Yes,Diesel,42582,Automatic,4,11
15681,C-MAX,Yes,Hybrid,150000,Tiptronic,0,11
65996,Santa FE,Yes,Diesel,28000,Automatic,4,6
549,Santa FE,Yes,Petrol,66517,Automatic,12,6
20814,Elantra,Yes,Petrol,83814,Automatic,4,8
39722,Sonata,Yes,Petrol,64512,Automatic,4,9
1176,X6,Yes,Petrol,0,Automatic,12,14
8781,Cruze,Yes,Diesel,75367,Automatic,4,15
12231,FIT,No,Hybrid,70000,Automatic,2,10
17000,Cruze,Yes,Petrol,89000,Tiptronic,10,9
11563,Cruze,Yes,Petrol,171960,Automatic,4,13
24500,X5,Yes,Petrol,1000,Automatic,12,12
862,Camry,Yes,Hybrid,130478,Automatic,12,10
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
31361,Transit,No,Diesel,137500,Manual,0,16
4968,March,Yes,Petrol,96240,Automatic,4,11
43905,RAV 4,No,Petrol,63000,Automatic,12,7
11563,Tucson,Yes,Diesel,114000,Automatic,4,14
15994,E 350,Yes,Diesel,170429,Automatic,12,13
1646,Camry,Yes,Petrol,154562,Automatic,12,7
1803,Insight,Yes,Hybrid,187312,Automatic,0,14
25512,Tucson,Yes,Diesel,118514,Automatic,4,14
16621,Passat,Yes,Petrol,107000,Tiptronic,8,13
40456,Prius,Yes,Hybrid,30000,Variator,10,8
32929,RX 400,Yes,Hybrid,132800,Automatic,12,16
12231,Focus,No,Petrol,154000,Automatic,6,11
18503,Elantra,Yes,LPG,30312,Automatic,4,8
12231,Cruze,Yes,Petrol,119000,Tiptronic,16,14
23521,C 250,Yes,Petrol,47000,Automatic,0,12
22580,Prius,No,Hybrid,92430,Automatic,10,9
44878,Tucson,Yes,Diesel,63478,Automatic,4,7
17249,Cruze,Yes,Petrol,72126,Tiptronic,8,9
62023,E 220,Yes,Diesel,121400,Tiptronic,12,8
1254,Prius,No,Hybrid,100000,Automatic,0,12
18817,Prius,No,Petrol,167394,Automatic,8,13
20005,Elantra,Yes,Petrol,107179,Automatic,4,12
